"ITEM_SEQ","ITEM_NAME","ENTP_SEQ","ENTP_NAME","CHARTN","ITEM_IMAGE","PRINT_FRONT","PRINT_BACK","DRUG_SHAPE","COLOR_CLASS1","COLOR_CLASS2","LINE_FRONT","LINE_BACK","LENG_LONG","LENG_SHORT","THICK","IMG_REGIST_TS","CLASS_NO","ETC_OTC_CODE","ITEM_PERMIT_DATE","SHAPE_CODE","MARK_CODE_FRONT_ANAL","MARK_CODE_BACK_ANAL","MARK_CODE_FRONT_IMG","MARK_CODE_BACK_IMG","ITEM_ENG_NAME","EDI_CODE"
"202501717","엠플진메트서방정5/1000밀리그램(엠파글리플로진, 메트포르민염산염)","19620002","동국제약(주)","회색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PamqCHLjk_","DKEM5","","타원형","회색","","","","20.7","12.5","9.7","2025-09-09","03960","전문의약품","2025-07-09","010502","","","","","Empeulzinmet XR Tablet 5/1000mg","653406050"
"202501719","엠플진메트서방정10/1000밀리그램(엠파글리플로진, 메트포르민염산염)","19620002","동국제약(주)","연한 분홍색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PamqCHLjlY","DKEM10","","타원형","분홍","","","","20.7","12.5","9.6","2025-09-09","03960","전문의약품","2025-07-09","010502","","","","","Empeulzinmet XR Tablet 10/1000mg","653406060"
"202501718","엠플진메트서방정12.5/1000밀리그램(엠파글리플로진, 메트포르민염산염)","19620002","동국제약(주)","갈색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PamqCHLjm6","DKEM12","","타원형","갈색","","","","20.7","12.5","9.7","2025-09-09","03960","전문의약품","2025-07-09","010502","","","","","Empeulzinmet XR Tablet 12.5/1000mg","653406070"
"202501720","엠플진메트서방정25/1000밀리그램(엠파글리플로진, 메트포르민염산염)","19620002","동국제약(주)","연한 노란색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PamqCHLjmg","DKEM25","","타원형","주황","","","","20.7","12.5","9.6","2025-09-09","03960","전문의약품","2025-07-09","010502","","","","","Empeulzinmet XR Tablet 25/1000mg","653406040"
"202500948","이로마정","20194396","성이바이오제약주식회사","흰색의 타원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PamqCHLjnE","5","마크","타원형","하양","","","","14.6","7.3","4.9","2025-09-09","02380","일반의약품","2025-04-21","010201","","","","","EROMA Tab.",""
"202500992","엠플디엠메트서방정10/1000밀리그램(엠파글리플로진, 메트포르민)","19570006","동화약품(주)","연한 분홍색의 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PamqCHLjno","D-W","10-1000","타원형","분홍","","","","20.5","10.5","9.5","2025-09-09","03960","전문의약품","2025-04-24","010502","","","","","Emfldiem Met XR tab. 10/1000mg","642707820"
"202500993","엠플디엠메트서방정25/1000밀리그램(엠파글리플로진, 메트포르민)","19570006","동화약품(주)","연한 노란색의 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PamqCHLjoM","D-W","25-1000","타원형","노랑","","","","22.3","11.2","9.5","2025-09-09","03960","전문의약품","2025-04-24","010502","","","","","Emfldiem Met XR tab. 25/1000mg","642707830"
"202501984","미그스타정(미그리톨)","19600002","(주)일화","분홍색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PeJXiBDTz-","MG","IH","원형","분홍","","","","7.0","7.0","3.1","2025-10-22","03960","전문의약품","2025-07-30","010201","","","","","Migstar tab.",""
"202502520","아콕스펜정500밀리그램(아세트아미노펜)","19960024","주식회사 제이비케이랩","흰색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PeJXiBDT_Z","AXP","500","타원형","하양","","","","17.5","7.0","5.6","2025-10-22","01140","일반의약품","2025-09-23","010201","","","","","Acoxpen Tab. 500mg(Acetaminophen)",""
"202501849","맥시부펜노즈연질캡슐","19570027","한미약품(주)","연한 노란색의 투명한 액이 든 연한 노란색의 투명한 타원형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PeJXiBDT-7","MXN","","타원형","노랑, 투명","","","","14.5","8.6","8.6","2025-10-22","01140","일반의약품","2025-07-22","020201","","","","","Maxibupen Nose Soft Cap.",""
"202502046","맥시부펜코프연질캡슐","19570027","한미약품(주)","연한 노란색의 투명한 액이 든 노란색의 투명한 타원형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PeJXiBDT-h","MXC","","타원형","노랑, 투명","","","","14.5","8.6","8.6","2025-10-22","01140","일반의약품","2025-08-06","020201","","","","","Maxibupen Cough Soft Cap.",""
"202502043","맥시부펜콜드연질캡슐","19570027","한미약품(주)","연한 노란색의 투명한 액이 든 주황색의 투명한 타원형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PeJXiBDU0F","MXD","","타원형","주황, 투명","","","","14.5","8.6","8.6","2025-10-22","01140","일반의약품","2025-08-06","020201","","","","","Maxibupen Cold Soft Cap.",""
"202501405","리쥬치온정(글루타티온(환원형))","20060383","(주)옵투스제약","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PeJXiBDU0p","PS8","RV","원형","하양","","","","9.8","9.8","4.1","2025-10-22","03920","일반의약품","2025-06-09","010201","","","","","REJUTHIONE TABLET",""
"202502271","페노피타정(피타바스타틴칼슘, 페노피브레이트)","19850002","(주)테라젠이텍스","흰색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PeJXiBDU1N","TFP","","타원형","하양","","","","16.4","8.1","6.3","2025-10-22","02180","전문의약품","2025-08-29","010201","","","","","Fenopita Tab.(Pitavastatin Calcium, Fenofibrate)","698505110"
"202502948","아로나민골드액티브정","19540006","일동제약(주)","금색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PjXUza3cwR","Aro V","","타원형","노랑","","","","16.1","8.7","6.6","2025-12-29","03160","일반의약품","2025-11-14","010201","","","","","Aronamin Gold Active Tab.",""
"202502452","판다이제정","2021003442","건일바이오팜주식회사","연녹색의 타원형 장용성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PjXUza3cxQ","KIB","PC","타원형","연두","","","","14.3","8.4","5.1","2025-12-29","02330","일반의약품","2025-09-16","010201","","","","","Pandige Tab.",""
"202502257","실로듀오서방정200/10밀리그램(실로스타졸, 로수바스타틴)","19910001","한국유나이티드제약(주)","분홍색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PjXUza3c_6","RC10","UT","타원형","분홍","","","","15.5","5.9","4.8","2025-12-30","03390","전문의약품","2025-08-27","010201","","","","","Cilo Duo Tabs.",""
"202502256","실로듀오서방정200/20밀리그램(실로스타졸, 로수바스타틴)","19910001","한국유나이티드제약(주)","흰색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PjXUza3c-D","RC20","UT","장방형","하양","","","","17.1","7.1","4.3","2025-12-30","03390","전문의약품","2025-08-27","010201","","","","","Cilo Duo Tab.",""
"202502651","마그네타연질캡슐","19570006","동화약품(주)","회백색의 유상내용물을 함유한 암갈색의 장방형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PjXUza3d0N","D-W MN","","타원형","갈색","","","","21.6","9.0","9.0","2025-12-30","03190","일반의약품","2025-10-14","020201","","","","","Magnetar SoftCap.",""
"202502817","메만젠정5밀리그램(메만틴염산염)","19850002","(주)테라젠이텍스","흰색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PjXUza3d1C","ET","EM","원형","하양","","","","6.5","6.5","3.5","2025-12-30","01190","전문의약품","2025-10-30","010201","","","","","Memanzen Tab. 5mg",""
"202501303","제이프록센정(나프록센나트륨)","19700002","진양제약(주)","연한 파란색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbfaIz7Ci-","JYN","","타원형","파랑","","","","16.4","8.1","4.3","2025-09-19","01140","일반의약품","2025-05-27","010201","","","","","J-Proxen Tab.","650304710"
"202502261","엔파미드서방정(레바미피드)","20209781","주식회사 노바엠헬스케어","흰색의 원형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbfaIz7CjZ","마크","SR","원형","하양","","","","9.1","9.1","3.8","2025-09-19","02320","전문의약품","2025-08-28","010501","","","","","Enpamide SR Tab.",""
"202503102","프리텐션정20밀리그램(텔미사르탄)","20010024","(주)다산제약","흰색 또는 미백색의 달걀형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PiKOSiQtqt","DM","20","장방형","하양","","","","7.9","5.1","3.4","2025-12-12","02140","전문의약품","2025-11-27","010101","","","","","PRETENSION Tab. 20mg (Telmisartan)",""
"202502077","벤포벨아이연질캡슐","19650001","(주)종근당","주황색의 내용물을 함유한 파란색의 타원형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfQFGezcJm","BFB","","타원형","파랑","","","","16.2","9.2","9.0","2025-11-06","03190","일반의약품","2025-08-11","020201","","","","","Benfobell I Soft Cap.",""
"202501739","징코케어정240밀리그램(은행엽건조엑스)","19650002","코오롱제약(주)","녹색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfQFGezcLP","KLN","G","타원형","연두","","","","16.2","8.1","5.3","2025-11-06","02190","일반의약품","2025-07-10","010201","","","","","Ginkocare Tab. 240mg",""
"202502598","자미솔정(독시라민숙신산염)","19670004","초당약품공업(주)","흰색 내지 거의 흰색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfQFGezcNV","CD","D","원형","하양","","","","7.1","7.1","3.0","2025-11-06","01120","일반의약품","2025-10-01","010201","","","","","Zamisol Tab.",""
"202502659","니세르코드정10밀리그램(니세르골린)","19830008","대웅바이오(주)","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfQFGezcQe","C","D","원형","하양","","","","5.0","5.0","3.0","2025-11-07","02190","전문의약품","2025-10-15","010201","","","","","Daewoongbio Nicergoline Tab. 10mg",""
"202502560","코대원플러스정","19850024","대원제약(주)","진한 분홍색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfQFGezcUM","SCS","","원형","빨강","","","","9.1","9.1","5.2","2025-11-07","02220","전문의약품","2025-09-28","010201","","","","","Codaewon Plus Tab.","671808120"
"202501595","엠파릴듀오서방정10/1000밀리그램(엠파글리플로진,메트포르민)","19560005","아주약품(주)","노란색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbukfLzo59","ΛJ10","","장방형","노랑","","","","20.2","10.2","8.8","2025-09-22","03960","전문의약품","2025-06-27","010502","","","","","EMPARIL DUO XR TAB 10/1000MG","654006260"
"202501578","엠파릴듀오서방정25/1000밀리그램(엠파글리플로진,메트포르민)","19560005","아주약품(주)","분홍색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbukfLzo7W","ΛJ25","","장방형","분홍","","","","20.2","10.2","8.8","2025-09-22","03960","전문의약품","2025-06-26","010502","","","","","EMPARIL DUO XR TAB 25/1000MG","654006250"
"202502258","피타렛정2/160밀리그램(피타바스타틴칼슘수화물, 페노피브레이트)","19560005","아주약품(주)","흰색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbukfLzo8n","ΛJPF","","타원형","하양","","","","16.4","8.1","6.3","2025-09-22","02180","전문의약품","2025-08-28","010201","","","","","PITARAT TAB 2/160MG","654006270"
"202501998","셀미살탄정20밀리그램(텔미사르탄)","19710005","(주)셀트리온제약","흰색의 원형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbukfLzoDa","CL","T1","원형","하양","","","","6.3","6.3","4.0","2025-09-22","02140","전문의약품","2025-07-31","010101","","","","","Cellmisartan Tab. 20mg","693904060"
"202501380","카프맥스정","19660004","케이엠에스제약(주)","연한 청록색의 타원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbukfLzoSY","PS0","분할선","타원형","초록","","","-","12.7","7.1","5.5","2025-09-22","01140","일반의약품","2025-06-04","010201","","","","","CAFEMAX Tablet",""
"202501741","제파진듀오정5/1000밀리그램(엠파글리플로진,메트포르민염산염)","19860002","제일약품(주)","갈색빛이 있는 노란색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbukfLzoU5","JI3","1000","타원형","주황","","","","21.1","9.6","6.8","2025-09-23","03960","전문의약품","2025-07-10","010201","","","","","Jepazin Duo Tab. 5/1000mg","645406560"
"202501818","제파진듀오정12.5/500밀리그램(엠파글리플로진,메트포르민염산염)","19860002","제일약품(주)","연한 갈색빛이 있는 자주색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbukfLzoW7","JI4","500","타원형","분홍","","","","16.3","8.3","5.3","2025-09-23","03960","전문의약품","2025-07-17","010201","","","","","Jepazin Duo Tab. 12.5/500mg","645406570"
"202501819","제파진듀오정12.5/850밀리그램(엠파글리플로진,메트포르민염산염)","19860002","제일약품(주)","분홍빛이 있는 흰색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbukfLzoXn","JI5","850","타원형","분홍","","","","19.2","9.3","6.8","2025-09-23","03960","전문의약품","2025-07-17","010201","","","","","Jepazin Duo Tab. 12.5/850mg","645406580"
"202501820","제파진듀오정12.5/1000밀리그램(엠파글리플로진,메트포르민염산염)","19860002","제일약품(주)","어두운 갈색빛이 있는 자주색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbukfLzoa1","JI6","1000","타원형","빨강","","","","21.1","9.6","6.8","2025-09-23","03960","전문의약품","2025-07-17","010201","","","","","Jepazin Duo Tab. 12.5/1000mg","645406590"
"202502158","에슬림정(방풍통성산건조엑스(4.6→1))","20060383","(주)옵투스제약","연한 황녹색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PihqBlU-AF","PS2","RV","원형","연두","","","","10.3","10.3","4.5","2025-12-17","02190","일반의약품","2025-08-20","010201","","","","","ESLIM TABLET",""
"202502753","테라칼시돌연질캡슐0.5마이크로그램(알파칼시돌)","19850002","(주)테라젠이텍스","무색 또는 투명한 유상 내용물이 들어있는 노란색의 타원형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PihqBlU-Ap","ETP","","타원형","노랑","","","","10.7","6.5","6.5","2025-12-17","03110","일반의약품","2025-10-27","020201","","","","","Theracalcidol Soft Cap 0.5mcg",""
"202502754","테라칼시돌연질캡슐1마이크로그램(알파칼시돌)","19850002","(주)테라젠이텍스","무색 또는 투명한 유상 내용물이 들어있는 주황색의 타원형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PihqBlU-BN","ETH","","타원형","주황","","","","10.7","6.5","6.5","2025-12-17","03110","일반의약품","2025-10-27","020201","","","","","Theracalcidol Soft Cap 1mcg",""
"202501742","제파진듀오정5/500밀리그램(엠파글리플로진,메트포르민염산염)","19860002","제일약품(주)","주황-노란색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pb_3_20w9L","JI1","500","타원형","주황","","","","16.2","8.6","5.4","2025-09-23","03960","전문의약품","2025-07-10","010201","","","","","Jepazin Duo Tab. 5/500mg","645406540"
"202501740","제파진듀오정5/850밀리그램(엠파글리플로진,메트포르민염산염)","19860002","제일약품(주)","노란빛이 있는 흰색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pb_3_20w9v","JI2","850","타원형","노랑","","","","19.2","9.3","6.9","2025-09-23","03960","전문의약품","2025-07-10","010201","","","","","Jepazin Duo Tab. 5/850mg","645406550"
"202500864","코코엔캡슐","19570024","에스케이케미칼(주)","흰색 또는 미황색의 과립이 들어있는 상부 주황색, 하부 미황색의 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pb_3_20wB1","SK CCN","","장방형","주황","노랑","","","17.3","5.6","6.0","2025-09-24","01410","일반의약품","2025-04-11","020102","","","","","CocoN Cap.",""
"202501013","알레노즈캡슐","19570016","신신제약(주)","흰색 또는 미황색의 과립이 들어있는 상부 주황색, 하부 미황색의 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pb_3_20wBb","SSN ALN","","장방형","주황","노랑","","","17.3","5.6","6.0","2025-09-24","01410","일반의약품","2025-04-28","020102","","","","","Allenose capsule",""
"202501990","베로타에이정","19610009","(주)바스칸바이오제약","연녹색의 타원형 장용성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfwVoOMPy8","BΛS","BΛ","타원형","연두","","","","14.4","8.4","5.0","2025-11-12","02330","일반의약품","2025-07-30","010201","","","","","Berota A Tab.",""
"202502076","메코마그민500정","20209781","주식회사 노바엠헬스케어","갈색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfwVoOMPyi","마크9","","타원형","갈색","","","","16.8","9.7","6.0","2025-11-12","03190","일반의약품","2025-08-08","010201","","","","","MecoMagmin 500 Tabs.",""
"202501960","락토프레시정","19570006","동화약품(주)","노란색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PfwVoOMPzc","DWG","","원형","노랑","","","","10.2","10.2","4.9","2025-11-12","02370","일반의약품","2025-07-29","010201","","","","","Lacto Fresh Tab.",""
"202501237","리드테라비메가액티브정","20209781","주식회사 노바엠헬스케어","갈색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLCto","마크8","","장방형","갈색","","","","16.4","8.6","7.0","2025-09-04","03190","일반의약품","2025-05-20","010201","","","","","Leadtera-B megaactive Tab.",""
"202500711","휴시글로엠서방정5/50/1000밀리그램(다파글리플로진, 시타글립틴, 메트포르민)","19870002","(주)휴온스","연한 노란색의 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLCwb","HS51000","","타원형","주황","","","","21.0","11.0","8.0","2025-09-04","03960","전문의약품","2025-03-27","010502","","","","","HUSIGLOM SR Tab. 5/50/1000mg","670609500"
"202500060","휴시글로엠서방정10/100/1000밀리그램(다파글리플로진, 시타글립틴, 메트포르민)","19870002","(주)휴온스","노란색 ∼ 진한 노란색의 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLCxx","HS101000","","타원형","주황","","","","20.6","10.1","8.5","2025-09-04","03960","전문의약품","2025-01-08","010502","","","","","HUSIGLOM SR Tab. 10/100/1000mg","670609440"
"202501631","휴디앙듀오서방정5/1000밀리그램(엠파글리플로진,메트포르민)","19870002","(주)휴온스","회색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLCzD","hu 51000","","타원형","회색","","","","20.7","12.5","9.7","2025-09-04","03960","전문의약품","2025-07-01","010502","hu,ny","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938669511100060","","HUDIANCE Duo XR Tab. 5/1000mg (Empagliflozin,Metformin)","670609580"
"202501552","휴디앙듀오서방정10/1000밀리그램(엠파글리플로진,메트포르민)","19870002","(주)휴온스","연한 분홍색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLC_d","마크 101000","","타원형","분홍","","","","20.7","12.5","9.6","2025-09-04","03960","전문의약품","2025-06-23","010502","hu,ny","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938669511100060","","HUDIANCE Duo XR Tab. 10/1000mg (Empagliflozin,Metformin)","670609540"
"202501632","휴디앙듀오서방정12.5/1000밀리그램(엠파글리플로진,메트포르민)","19870002","(주)휴온스","갈색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLC-p","마크 121000","","타원형","갈색","","","","20.7","12.5","9.7","2025-09-04","03960","전문의약품","2025-07-01","010502","hu,ny","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938669511100060","","HUDIANCE Duo XR Tab. 12.5/1000mg (Empagliflozin,Metformin)","670609570"
"202501553","휴디앙듀오서방정25/1000밀리그램(엠파글리플로진,메트포르민)","19870002","(주)휴온스","연한 노란색의 양면이 볼록한 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLD1M","마크 251000","","타원형","주황","","","","20.7","12.5","9.6","2025-09-04","03960","전문의약품","2025-06-23","010502","hu,ny","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938669511100060","","HUDIANCE Duo XR Tab. 25/1000mg (Empagliflozin,Metformin)","670609550"
"202501757","리바페논캡슐2/160밀리그램(피타바스타틴칼슘, 페노피브레이트)","19870002","(주)휴온스","흰색의 원형 필름코팅정과 흰색의 구형 미세과립을 함유하고 있는 상부 담녹색, 하부 흰색의 경질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLD2Z","HU LVF","","장방형","연두","하양","","","20.0","6.2","6.6","2025-09-04","02180","전문의약품","2025-07-11","020104","","","","","LIVAFENON Cap. 2/160mg (Pitavastatin calcium,Fenofibrate)","670609610"
"202501907","종근당토피라메이트서방정25밀리그램","19650001","(주)종근당","분홍색의 원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLD3l","T","O","원형","분홍","","","","6.0","6.0","3.8","2025-09-05","01130","전문의약품","2025-07-25","010201","","","","","CKD Topiramate XR tablet 25mg","643310040"
"202501908","종근당토피라메이트서방정50밀리그램","19650001","(주)종근당","분홍색의 원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLD5D","TO","50","원형","분홍","","","","7.5","7.5","5.2","2025-09-05","01130","전문의약품","2025-07-25","010201","","","","","CKD Topiramate XR tablet 50mg","643310050"
"202501471","미녹필정(미녹시딜)","19850002","(주)테라젠이텍스","흰색의 원형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLD6T","십자분할선","EM","원형","하양","","+","","6.5","6.5","3.1","2025-09-05","02140","전문의약품","2025-06-17","010101","","","","","Minoxfeel Tab. (Minoxidil)",""
"202502137","리차지아정(시트룰린말산염)","20209781","주식회사 노바엠헬스케어","주황색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLDAN","마크8","","타원형","주황","","","","17.4","8.4","5.5","2025-09-05","03990","일반의약품","2025-08-18","010201","","","","","Rechargia Tab.",""
"202501737","씨콜드프리미엄정","19540008","(주)대웅제약","주간용 : 주황색의 타원형 필름코팅정제야간용 : 파랑색의 타원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PeyjNELkzq","CCD","","타원형","주황","","","","18.2","8.9","6.6","2025-10-30","01140","일반의약품","2025-07-10","010201","","","","","C-Cold Premium Tab.",""
"202501737","씨콜드프리미엄정","19540008","(주)대웅제약","주간용 : 주황색의 타원형 필름코팅정제야간용 : 파랑색의 타원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PeyjNELk-A","CCN","","타원형","파랑","","","","18.2","9.0","6.6","2025-10-30","01140","일반의약품","2025-07-10","010201","","","","","C-Cold Premium Tab.",""
"202502002","엠포진듀오서방정5/1000밀리그램(엠파글리플로진,메트포르민)","19560011","삼진제약(주)","연한 노란색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PeyjNELl4z","EM1","","타원형","노랑","","","","20.0","10.1","9.3","2025-10-30","03960","전문의약품","2025-07-31","010201","","","","","Empozin Duo XR Tab. 5/1000mg","647805920"
"202501909","엠포진듀오서방정10/1000밀리그램(엠파글리플로진,메트포르민)","19560011","삼진제약(주)","진한 노란색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PeyjNELl6i","EM2","","타원형","주황","","","","20.0","10.1","9.3","2025-10-30","03960","전문의약품","2025-07-25","010201","","","","","Empozin Duo XR Tab. 10/1000mg","647805930"
"202502533","리바로하이정2/80/5밀리그램(피타바스타틴칼슘수화물,발사르탄,암로디핀베실산염)","19550004","제이더블유중외제약(주)","연한 보라색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PgpCPa0P0P","277","마크","원형","분홍","","","","9.7","9.7","5.2","2025-11-24","02190","전문의약품","2025-09-24","010201","","jw","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700091","LIVALO HI Tab 2/80/5mg","644915460"
"202502535","리바로하이정4/80/5밀리그램(피타바스타틴칼슘수화물,발사르탄,암로디핀베실산염)","19550004","제이더블유중외제약(주)","진한 분홍색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PgpCPa0P1c","477","마크","원형","분홍","","","","9.7","9.7","5.2","2025-11-24","02190","전문의약품","2025-09-24","010201","","jw","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700091","LIVALO HI Tab 4/80/5mg","644915450"
"202502594","리바로하이정2/160/5밀리그램(피타바스타틴칼슘수화물,발사르탄,암로디핀베실산염)","19550004","제이더블유중외제약(주)","연한 노랑색의 타원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PgpCPa0P3Y","217","마크","타원형","주황","","","","13.8","7.0","5.2","2025-11-24","02190","전문의약품","2025-09-30","010201","","jw","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700091","LIVALO HI Tab 2/160/5mg","644915480"
"202502534","리바로하이정4/160/5밀리그램(피타바스타틴칼슘수화물,발사르탄,암로디핀베실산염)","19550004","제이더블유중외제약(주)","진한 노랑색의 타원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PgpCPa0P5D","417","마크","타원형","주황","","","","15.2","8.2","5.0","2025-11-24","02190","전문의약품","2025-09-24","010201","","jw","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700091","LIVALO HI Tab 4/160/5mg","644915440"
"202502593","리바로하이정2/160/10밀리그램(피타바스타틴칼슘수화물,발사르탄,암로디핀베실산염)","19550004","제이더블유중외제약(주)","연한 보라색의 타원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PgpCPa0P66","211","마크","타원형","분홍","","","","13.8","7.0","5.2","2025-11-24","02190","전문의약품","2025-09-30","010201","","jw","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700091","LIVALO HI Tab 2/160/10mg","644915470"
